49	数智化背景下Python财务大数据分析课程教学模式改革研究	石瑞丽;陈雅岚;杨帆		2026-01-10	中国农业会计	期刊	“一案到底”;教学模式;财务大数据;数智化;	为适应大数据时代对会计专业人才提出的更高要求，培养学生的大数据思维和数字素养，本文基于成果导向教育（Outcome Based Education, OBE）理念，针对Python财务大数据分析课程教学中存在的教学内容与数智能力适配度不够、课程教学与业务场景衔接不足、教学方式单一且数智融入不够和考核评价不灵活等问题，结合校情、学情和市场行情，提出“一案双融三阶段”的教学改革思路，既有助于提升课程教学的质量和效率，又有助于提升学生会计业务能力、数据技术能力和数据素养，为同类高校数智化课程教学改革提供经验参考。	https://kns.cnki.net/kcms2/article/abstract?v=oGHOruzuSDNo5lRNTFUzey0CFRK96qwGhSeovxBYwcJcAdY6pZCQtJDlLjTeLE6hh0xx4sjwdVLtWacC8eNgBXjaMXfOjG7jPmW4MFqzKUFi0FY-UKnPdy2nlR_z9K-KrIJxIB1b4K_F3uREG5FcCdcNErc3VBGi9w3ipNv2is3iNa2aOysF7w==&uniplatform=NZKPT&language=CHS
50	基于Ubuntu的WeBASE环境搭建及问题对策	余翠兰		2026-01-10	信息与电脑	期刊	WeBASE;Ubuntu;区块链;WeBASE环境搭建;问题对策;	随着区块链技术的持续发展与应用，微众银行区块链应用扩展平台(WeBank Blockchain Application Software Extension, WeBASE)已成为备受关注的区块链开发平台，亦是区块链技术创新与进步的重要代表。文章探讨了在Ubuntu系统下快速高效搭建WeBASE环境的方法，以及搭建过程中遇到的问题与相应的解决对策。	https://kns.cnki.net/kcms2/article/abstract?v=oGHOruzuSDNo5lRNTFUzey0CFRK96qwGhSeovxBYwcJ9LldaeXaG5OaawEbfRErhCYEM5hhGCtvlrfFwAbOoeMxPoryb90U47GeZtmSunbcbIad5ZonAfM1soU7C0FZskhZlNA_op_0FxHfdGgs1J224DhN343Niw_jKzkA2_QXLB5ElslKmVw==&uniplatform=NZKPT&language=CHS
51	基于智慧教学工具的高职新形态课堂教学模式重构——以Python程序设计课程为例	陈楠楠		2026-01-10	信息与电脑	期刊	新形态;智慧教学工具;高职教育;教学改革;	如何让学生在课堂上更活跃、加强互动、积极思考，进而提升专业素养与团队协作能力，是当前实施多元化新形态教学改革的重要课题。文章以高职Python程序设计课程为例，运用智慧教学工具，重构数据驱动式教学、沉浸式研讨教学、企业模拟式教学三种新形态教学模式。通过数据驱动的精准教学、沉浸式研讨环境与产教融合的项目载体，将传统课堂打造成具有多元特征的新形态课堂。实践数据表明，与传统教学方法相比，新形态教学方法能提升学生考评成绩并增强学生学习效果，在高职课程中的实施效果显著。	https://kns.cnki.net/kcms2/article/abstract?v=oGHOruzuSDNo5lRNTFUzey0CFRK96qwGhSeovxBYwcJ9LldaeXaG5OaawEbfRErh-pWczN66zuYKyFwWRFSgSXWFPC_dq1oj01Hcul0bDyYS6QY5MdNmSRLBq0llvc_0uWPrkgPCVUgauhTbABcWe_5zD-dnhzocqxwwMdSutxN3pXK8Vmww9g==&uniplatform=NZKPT&language=CHS
52	大模型驱动的无人机仿真Python教学探索	姚宁;路新喜;孙青;韩子尧		2026-01-10	计算机教育	期刊	Python;大语言模型;无人机;程序设计;	针对传统编程教学中教学方式陈旧、缺乏趣味等局限性，提出大模型驱动的无人机仿真Python编程教学平台设计思路，介绍平台设计流程，阐述如何利用平台提供的交互式学习环境，指导学生通过解决无人机控制问题进行编程练习，最后说明教学效果。	https://kns.cnki.net/kcms2/article/abstract?v=oGHOruzuSDMIGN4OXpiv4BOhcrY4qTevJGUhjBN8zqHEd4WlQ_K_-C9sjUBA_w7i5uLDsi18w6LoXNZkLCwpgXST0Pjp12ug97W2uRtRDRvpgWs11pYeAmalLv7dWf4nqwe726dWHcb9stfVn8WZvHBtGXQs4ZD7hQWMDFIuLGbtL7rG3Bwu6g==&uniplatform=NZKPT&language=CHS
53	基于ICAP框架的高中编程人机协同教学模式应用研究	李保航;逯洋		2026-01-10	计算机教育	期刊	GenAI;ICAP;人机协同;高中信息技术教育;Python;	针对高中信息技术教育中存在的学生参与度不足、编程能力培养欠缺、教师工作负担过重等问题，基于ICAP认知参与理论框架，探讨GenAI工具与教师的协同教学机制，提出“学生主体——双引导四阶段”人机协同教学模式，通过教学实例说明该模式能够有效提升学生学习参与度与编程能力，增强学生对技术工具规范使用的自觉性，显著减轻教师的重复性工作负担，为人机协同教育模式的广泛应用提供可推广的实践范式。	https://kns.cnki.net/kcms2/article/abstract?v=oGHOruzuSDPFuOX5H7TqsgxzVDJ_5yuASDc0PVeaGw9lYkwnbe6xIRnXYdi8eNwyt9WzGNArx538BhhjHjJlA6ajl0Ja0WSZkeocfIZ0u6zIq-HMEaV5qH2fOTXsnTS2p3ZUD3ShQfhNe5xrECkm2Hrp1CGK8glAsDMeqmkyJeBAWB36uK9kqA==&uniplatform=NZKPT&language=CHS
54	一种串馈微带功率分配器的自动设计	杨则南;王海花;韩松;王逸琳;赵天乐		2026-01-10	西安邮电大学学报	期刊	串馈功率分配器;微带线;自动化建模;Python;HFSS;	针对串馈功率分配器传统设计中场景适配效率低、手动建模耗时长的问题，提出基于图形用户界面（Graphic User Interface,GUI）与Python-HFSS的串馈式微带功率分配器自动设计方法。通过GUI输入中心频率、功率比等核心参数，结合逐级功率叠加-阻抗迭代匹配逻辑计算微带线参数，进而调用HFSS脚本完成自动建模与仿真。以1.45GHz六级功率分配器为实例验证，结果显示参数计算耗时约0.01s,3D建模耗时约9.80s，全流程效率显著优于传统方法；且输出端口功率精度与相位一致性均满足工程要求，可有效解决传统设计痛点，适用于天线阵列等场景，具备工程应用价值。	https://kns.cnki.net/kcms2/article/abstract?v=oGHOruzuSDPFuOX5H7TqsgxzVDJ_5yuASDc0PVeaGw-NrvEGbthLvgxNlK1kugTdTj2h0FXAoNAA6MHeOGpm_So0aL2P17FxvYzIn0JKYkX4HwzNlCDYQZKacQ0lM5FeJPCe1FJatKVrg6AmujTl-rb4ejeARuPvpw8YinPeCGucld6uOnOkbA==&uniplatform=NZKPT&language=CHS
55	复合地层盾构掘进支护压力对掌子面稳定性的影响研究	赵志坚;杨剑;张军;付一明		2026-01-10	施工技术(中英文)	期刊	隧道;盾构;复合地层;掌子面;支护;压力;	复合地层中盾构掘进风险大，时常诱发掌子面的过大变形或塌方事故。以深圳上软下硬复合地层为例，依托深圳11号线二期某区间，通过精细化数值模拟探究了盾构掘进支护压力对掌子面稳定性的影响规律，分析了上软下硬和全软两种典型地层的差异。首先，基于土体极限主拉应变理论，编制了Python程序，实现了ABAQUS数值模拟结果中掌子面前塑性区形状和体积大小的自动提取，并与理论解对比验证。掌子面前塑性区体积比随支护压力比呈现先减小后增大的趋势，对于全软地层，支护压力比为0.62～1.42时，掌子面前较为稳定。而对于上软下硬地层，支护压力比为0.64～1.76时，掌子面前较为稳定。	https://kns.cnki.net/kcms2/article/abstract?v=oGHOruzuSDMIatKn3pOBqes4NTe_atoe2dU7Qvf74xMzW1tfpQMjupOK0L-V0Gcsqv3BfQfN52HBl090-Aeq5mxA4pfwetObjAWLNp_9LikvuugUxmT1tG1PyVzYOn70tobDRfp1CPDllaAVE_7InXgx881W1fiGYZ0UKhV9tdlf6gNccpmuoQ==&uniplatform=NZKPT&language=CHS
56	基于Python的企业微信课程群自动构建	赵丽爽		2026-01-10	无线互联科技	期刊	智慧校园;课程群;企业微信;Python;自动化;	在智慧校园建设持续推进的阶段，各高校在教学管理中不断注入信息化内容以提高效率。课程群作为师生课程学习沟通的核心社交渠道，课程群建立和维护的难易程度，直接左右着教学运行的规范性与便捷性。传统的人工建群途径操作步骤较多且流程复杂，造成了建群的效率低，而且容易产生命名无序、成员遗漏等弊端。文章采用Python语言，与企业微信相结合，开发出一套课程群自动化组建系统，系统采用调用企业微信接口这一途径，结合学校数据中台同步的教务系统与课程群相关的数据，能够自动创建课程群，做到了把教师分配为群主，进而添加相应的学生成员来完成批量建群的功能。系统具备了日志记录跟错误处理机制，维系了运行过程中的稳定性与可靠性。文章详细说明了系统的技术架构、开发环境、功能模块、核心算法实现情况及运行效果，对高校智慧校园建设过程中的教学信息化管理有一定借鉴价值。	https://kns.cnki.net/kcms2/article/abstract?v=oGHOruzuSDMIatKn3pOBqes4NTe_atoe2dU7Qvf74xOALTsPkd9Y6BbAk9gTfibwzGWHOZuHTOid6EK08HbbkzDICnuQJY39yE1cRDMAnZ-TyKO3n9PQmE36GEqSadd-_rdP94jCzrawsK-qbfk4CbCxmcgYelzWygi8_KxgQBwSgCKGwaZywA==&uniplatform=NZKPT&language=CHS
57	RGB-YOLO色敏标签识别算法及在草鱼新鲜度检测的应用	李博;徐镌滢;唐颖婕;黄英周;唐颂寒		2026-01-10	云南民族大学学报(自然科学版)	期刊	天然色素;新鲜度指示标签;机器学习;鱼肉新鲜度;	以天然色素在不同pH环境下的颜色变化规律作为基础，结合机器视觉技术，对色敏标签在不同pH下的标签进行机器学习，并取得较好的效果.利用基于RGB和YOLO算法的标签识别程序实现了对标签的自动识别和标签圆孔定位以及新鲜度与色泽对应的关系.有效区分了鱼片新鲜程度，对于新鲜和变质鱼片，模型识别准确率分别可达97%和92%.结果表明，基于天然色素标签和机器视觉的肉品新鲜度监测方法具有良好的准确性和自动化程度，可以为肉品加工行业提供更有效的质量控制手段.	https://kns.cnki.net/kcms2/article/abstract?v=oGHOruzuSDNhlp4x3atZ6mk4MPf-malVzEjHqeidQq85BE34yvoh0IqWFutiJzD1p8Jo979rcc5GT4W_eNOp3Z-jIMTzwOnCiVVfyGc6KLoV2u6sgtv8psdXbKoAlTSvJdejeXEcsvxn6Denivz9JURYz2duHCpMZlJ4K3toZNRIlZLUsVDw9A==&uniplatform=NZKPT&language=CHS
58	基于Python的智能客服问答系统平台设计与实现	庄自会		2026-01-10	中国战略新兴产业	特色期刊	Python;智能客服问答;系统;平台设计;	随着人工智能技术的快速发展，智能客服问答系统在各行业的应用越来越广泛。智能客服问答系统通过自然语言处理、机器学习等技术，能够模拟人类客服人员的工作，提供高效、精准的服务。首先，本文对智能客服问答系统进行了概述，在此基础上详细阐述了Python的智能客服问答系统设计，重点介绍了数据存储与管理以及用户接口设计。其次，本文深入探讨了系统中的核心技术与算法实现，包括自然语言处理技术、机器学习算法的应用以及问答匹配优化策略。最后，本文对系统进行了测试与优化，通过引入用户反馈机制不断提升系统的准确率与响应速度，从而验证了所设计系统的适用性与可行性。	https://kns.cnki.net/kcms2/article/abstract?v=oGHOruzuSDNhlp4x3atZ6mk4MPf-malVVF3YyhN5gwWaWonzcPZ5qklCStWu_dhZth2pkb-t0gDOYlIALkPkXmQ0dvnTzBV-bKd5dCoB38ei4gGUddJzrklAPVnFOSVRf-rqVO0eDxX1IwxqjLtQa0cL_TVNrYcHjE9A8cEeS5IhdKpHi1elDQ==&uniplatform=NZKPT&language=CHS
59	实战化导向下OBE理念与案例驱动融合的公安院校Python课程教学改革路径	李思佳		2026-01-06	科教文汇	期刊	OBE理念;案例驱动教学;公安院校;Python课程;实战化;	在智慧警务建设与公安教育实战化转型的双重驱动下，公安院校Python课程教学面临能力培养与实战需求脱节的突出问题。本研究以OBE理念与案例驱动教学法深度融合为核心，构建“基础编程能力→业务分析能力→系统开发能力→创新技术应用”四级能力培养阶梯，设计覆盖典型警务场景的实战化案例模块，形成“案例贯穿、战训一体”的教学闭环，为公安院校技术类课程改革提供可复制、可推广的实践范式。	https://kns.cnki.net/kcms2/article/abstract?v=oGHOruzuSDMl0uEkrffZiUThf6h8ES9cSLsPIOLXbHY8lvpHzz56KolNeMyTJe_MaoiKUp-0p-rswooSKALTp30-o6MOHV1zALOniP6QPCa-Jj3NWxX7Wr5UobjL7o_h5AMe5D6FqiiTmbeZGXfL2Vg5pAjw6hrF7mAH44WgVAHcYLIyDWEVUA==&uniplatform=NZKPT&language=CHS
60	What is wrong with your code generated by large language models? An extensive study	Shihan DOU;Haoxiang JIA;Shenxi WU;Huiyuan ZHENG;Muling WU		2026-01-05 16:25	Science China(Information Sciences)	期刊	无	The increasing development of large language models(LLMs) in code generation has drawn significant attention among researchers. To enhance LLM-based code generation ability, current efforts are predominantly directed towards collecting high-quality datasets and leveraging diverse training technologies. However, there is a notable lack of comprehensive studies examining the limitations and boundaries of existing methods. To bridge this gap, we conducted an extensive empirical study evaluating the...	https://kns.cnki.net/kcms2/article/abstract?v=oGHOruzuSDNq2SnoFkUtA0RPNjBxhVr_IpmXRVDwI3CIdxfd-YMJc1IFB8Ys6LpldjeZEnM8Lo7q3YGaiYxgpWDZRIJoX7C-WmnffGgDwx8cICEUE7z5XHvjut14PokY2DZfM01NOTz-U-F5sAthf8XxqHeKpvrDjKNaYSl8aZqEcuJIShccvQ==&uniplatform=NZKPT&language=CHS
61	AI技术辅助物联网工程专业“Python程序设计”个性化教学	左春婷;肖萍萍;张淑艳;郎思淼;徐慧雯		2026-01-05 13:54	通信与信息技术	期刊	人工智能;Python程序设计;个性化教学;物联网工程;	针对物联网工程专业“Python程序设计”课程中学生基础差异大、与专业应用结合弱、个性化辅导难的核心问题，本研究设计并实施了一个AI技术赋能的个性化教学框架。该框架整合了基于大模型的智能问答、静态分析与动态测试结合的代码评测、基于知识图谱的自适应推荐等核心技术，并将其系统化应用于为期18周的教学全流程。本研究采用准实验研究方法，以长春光华学院物联网工程专业大三两个平行班（N=77）为对象，设置实验组（n=38）与对照组（n=39），通过问卷调查、平台数据分析、深度访谈及项目评估等多种方法收集数据。实证结果表明：实验组在代码质量、项目完成度及学习动机上均显著优于对照组；AI有效分担了教师的重复性工作负荷。本研究为AI在工科专业程序设计课程中的深度融合提供了经过实证检验的实施方案与数据支持，并讨论了其可迁移性与局限性。	https://kns.cnki.net/kcms2/article/abstract?v=oGHOruzuSDNIINNuArA0aYbFtJNseqLGis0FwkXCTo_9Ly-NHgjBRT0ZGh_zIEYstJQSg-EFZNGYx0koNfu_IccURHYuJ8sTBbX022SKpLqzgGKoDElcnI8DnbUy0Ga2jRayLXzcWQe1MegHiogk57k0LzF3CgA5owfMrQCjAJqcMhCu_otXCg==&uniplatform=NZKPT&language=CHS
62	基于术语导向的高职院校Python数据分析课程项目化教学反思与优化研究	温紫妍		2026-01-05	中国科技术语	期刊	术语导向;高职院校;Python数据分析课程;项目化教学;教学反思;	Python作为数据分析的核心语言，因其开源性、可扩展性与高效性，已成为高职院校信息类及跨专业方向的必修课程。文章以高职院校Python数据分析课程为研究对象，探讨了术语导向在项目化教学中的价值与优化路径。通过分析术语导向下项目化教学的特征，提出了课程内容重构、任务驱动设计以及评价优化等教学路径，并进一步从课堂讲授、师生互动和资源建设等方面提出优化策略，为高职教育改革与人才培养提供了新的实践思路。	https://kns.cnki.net/kcms2/article/abstract?v=oGHOruzuSDNUc3NrLoOQSzG0KMryd4bVttYhvutPrIM7LMGs7ij6TPn7jLnRFoYtA5ljmHwa4FLpvLOLnjJwvPj2k92P-3xRSFoWsTETK3TcJYnvCzvGZ7dTUoF2c0po10d3lUY3oYarTbfPhRmzOYp3M3BvwMSY-7V2OKm1LsHilxAd6q51lg==&uniplatform=NZKPT&language=CHS
63	知识图谱融合AI助教的Python教学模式研究	张君茹;丁雪莹;周伟;谭振江		2026-01-05	福建电脑	期刊	知识图谱;Python教学;混合式教学;AI助教;	针对传统中职Python课程教学中存在的问题，本文提出一种融合知识图谱与AI助教的混合式教学模式。基于超星泛雅平台构建包含12个模块、162个核心知识点的课程知识图谱，并结合AI助教实现智能答疑与作业批改。以吉林省某中职学校2024级45名学生作为实验班，与2022级（46人）、2023级（48人）对照班进行比较。实验班平均成绩分别比2022级和2023级提高2.90分和4.17分；及格率分别提升6.43%和8.06%；优秀率分别提高2.52%和5.14%。结果表明，该模式能有效提升教学效果，具有较好的推广应用价值。	https://kns.cnki.net/kcms2/article/abstract?v=oGHOruzuSDNUc3NrLoOQSzG0KMryd4bVttYhvutPrIPcsEkISyRutJAKSiOwXuA1G4c8rkUddbRaVyKFtNUfaKwVj9ouGmHM1d5YohPlZ9AkGY0gnUTuqMCMg1F8aAiIEFySez20c57fJWJToXWW-Cjr2dnqfCdtz6JFFFhPriDppzuHVU8fgA==&uniplatform=NZKPT&language=CHS
64	基于数字平台在线评论数据的《土鸡的冒险》韩译本海外接受研究	丁佳伟		2026-01-05	语言与文化研究	辑刊	数字人文;《土鸡的冒险》韩译本;读者接受;情感分析;跨文化传播;	本研究基于韩国四大图书平台129条在线评论数据，分析《土鸡的冒险》韩译本的海外接受效应。通过Python技术抓取评论，运用词频统计与情感分析法发现：该作在韩获得较高市场认可（均分9.5/10，积极评价占比84.3%），核心关注点聚焦角色塑造、生存挑战、个体成长、生命意义及家庭教育维度。作品凭借拟人化叙事实现跨年龄层传播，既吸引儿童阅读兴趣，又引发成人对生命哲学的深层思考。研究同时揭示本土文化符号阐释不足及儿童读者反馈缺失的双重挑战，提出应通过多模态传播与文化注释策略优化译介路径，为中国儿童文学国际传播提供数字人文研究范式与实践参考，助力提升文化输出效能。	https://kns.cnki.net/kcms2/article/abstract?v=oGHOruzuSDN5KtcJ-ctLh8opvUnMmCYh61Mr2_Pf2UkfvcrqHPXnpIcQBcqE2V89i4B-7XDmxugKk8v17CVEzi0EtZYJA28nBqXfUZhclvSTE6VGzawfGZI19Ts8Kn70Veg3eUuUz7sx1kG9-JiVDyVHXTqK1K3sWfWsx40wbZsXWkEbybHMwA==&uniplatform=NZKPT&language=CHS
65	基于python实现氢原子波函数的可视化	李镇;李晓霞;程绪信		2026-01-05	物理通报	特色期刊	量子力学;氢原子波函数;python;	氢原子是量子力学中最简单的原子系统，但由于氢原子定态薛定谔方程的求解过程复杂，波函数、角动量理论等概念抽象，无法直接观察，导致学生难以理解氢原子的微观结构.以python为可视化手段，基于氢原子定态薛定谔方程的解析解，通过数值模拟分析氢原子径向函数、角向函数、波函数及其概率密度的可视化，分别从主量子数、角动量量子数和磁量子数等3个方面研究氢原子电子云分布，进而更加全面直观地了解微观状态下氢原子中电子的行为.	https://kns.cnki.net/kcms2/article/abstract?v=oGHOruzuSDN5KtcJ-ctLh8opvUnMmCYhEMs4qX3Vpk3chCrAcjVVb0mCLxXxowrmaBWdD-JsPfq1elh-hrlfzcl_c-16U8xL_AVKJf5omW-QwOncsJTK2HOKHgPnL4jYjll7QqWQUYTqhVRAfYtJCwrP5iGuD9J2oOb_3l2NGoR4JaQ0dVovVQ==&uniplatform=NZKPT&language=CHS
66	高职传媒院校以数字素养为导向的Python通识课程体系建设	袁姗姗		2026-01-01	办公自动化	期刊	高职;传媒院校;数字素养;Python课程体系;	Python程序设计课程，作为高职院校信息技术课程中培养计算思维和数字素养的重要课程，引起越来越多高职院校的重视。文章针对高职传媒院校开设Python系列课程的现状及存在的问题，提出建立以数字能力和素养为导向的Python通识课程体系，包括课程的框架结构、课程之间的层次关系、与素养和能力培养的结合、与专业的融合度等方面。随后，以此课程体系提出实施的教学方法和评价方式。在教学试点实践中，取得一定的成效，为同类院校Python通识课程的改革提供经验与借鉴。	https://kns.cnki.net/kcms2/article/abstract?v=oGHOruzuSDMJfx8FGaDam_aqOdt_jiS2xGxBIzC0PFB2q2kXGoBwKzdL8gFcIhHBBZ_WzwzJE24OYnF-0yFR3gv6U8tLyBeIj3XJSlvkr4cax3TYodqZRHLl9sWezqpOZrEPYSNMx17fiS81wNCTh69mEmxeSEOk2IJCN7bX4hbHPcb0MhegUQ==&uniplatform=NZKPT&language=CHS
67	核心素养视阈下高中信息科技情境化作业设计——以“Python选择结构”为例	林雅南;王坤		2026-01-01	中国信息技术教育	特色期刊	高中信息科技;情境化作业;核心素养;	情境化作业将知识嵌入情境，引导学生在解决问题的过程中发展关键能力与必备品格，是落实新课标核心素养目标的重要渠道。本文以高中信息科技“Python选择结构”作业设计为例，阐述情境化作业赋能素养发展的理论根基，提炼“真实性、关联性、递进性、素养导向”核心设计理念，并创设“视频推荐—冷启动—信息茧房”作业情境链，旨在为素养导向的情境化作业设计提供参考。	https://kns.cnki.net/kcms2/article/abstract?v=oGHOruzuSDMJfx8FGaDam_aqOdt_jiS2hHFkOUx-VtQB4orDxsjKiuNPDVAcm1FgqFhM3hUtxXcGJ2NzEbm1IF4P2esZH0rr3ZF_piwdijrNL9d0ZbPjmiQWGmRktRzRs8rEvFPufAmofEk3nJtP_28_5x4YYQgMZ4lUJyAXmqSzLhYavxQ--w==&uniplatform=NZKPT&language=CHS
68	基于DeepSeek人工智能技术的Zabbix监控数据智能分析系统设计与实现	张鹏;杨永林		2025-12-30	广播电视网络	期刊	DeepSeek;Zabbix;人工智能;数据分析;智能运维;	本文提出了一种基于DeepSeek人工智能技术的Zabbix监控数据分析方案。其通过Zabbix API实现运维数据的自动化采集，并利用DeepSeek的大规模预训练模型对时序监控数据进行智能分析。系统涵盖异常检测、趋势判断及根因分析等核心运维场景，通过整合运维报告生成、智能预警推送等功能，有效提升了广播电视台站运维分析的自动化与智能化水平。	https://kns.cnki.net/kcms2/article/abstract?v=oGHOruzuSDN6HxKUq0ZgUmMJUK5SCJaBWtVTjYBLz9Pt8URPJcv3TJzh5vQ2qIbqq9UMaah1Yh865xSlE7uaROEXVmo6S8BjyLwi20nyt1ABhp9ifQQ8RQ7qqKNsZc3OpCWbsGP5SDyZ3a5hGd8w_14roTnLsjF8x3ZlgQQO5_MkVS7_zNCb1A==&uniplatform=NZKPT&language=CHS
69	基于OBE理念和CDIO教学模式的Python语言程序设计课程教学设计探索	曹冰玉;阚明琪;周鹏;王玉冉;然孜古丽·甫拉提		2025-12-30	中国教育技术装备	期刊	OBE理念;CDIO教学模式;Python语言程序设计;	针对传统教学模式下学生学习动力不足、教学效果欠佳的问题，提出一种基于OBE理念和CDIO教学模式的Python语言程序设计课程教学设计，通过以学生为中心的教学模式，强化学生实践操作，促进学生主动学习。该教学设计涉及课程内容的调整、教学活动的创新以及评估体系的完善，旨在激发学生的学习兴趣，增强学生的学习效果，为Python程序设计课程教学改革提供新思路。	https://kns.cnki.net/kcms2/article/abstract?v=oGHOruzuSDN6HxKUq0ZgUmMJUK5SCJaBWtVTjYBLz9OXbGI4HuMiEOwkn7hZ9dhbH9D56ReJOmCadgC0jRCIuG4um6iAgiY_LDytVxzBSM_8VD_QRO4sFvA0K-S-rt8lm5QBzMkNQ3OOZX0jdN8KFq4M8SnrodQqHy8584HQhTmiNnOQ-Ysnnw==&uniplatform=NZKPT&language=CHS
70	基于微课的Python程序设计实验混合式教学模式设计与实践	亓建芸;孙科宇		2025-12-30	中国教育技术装备	期刊	Python程序设计;实验教学;微课;混合式教学;	传统Python程序设计实验教学存在教学模式单一、教学过程枯燥、实验评价流于形式等问题，而微课所具备的灵活性、趣味性、过程性等特点可以解决这些问题，因此提出一种基于微课的Python程序设计实验混合式教学模式。通过视频微课助力实验指导、案例任务实验提高编程思维、在线学习实验平台全流程实践、参与竞赛强化综合能力、建立全方位考核体系等，在大学本科工商管理类专业开展Python程序设计实验教学实践。实践发现，该教学模式对学生实验学习的主动性、团队协作能力、编程思维和应用能力都有促进作用，可以提升Python程序设计实验教学质量。	https://kns.cnki.net/kcms2/article/abstract?v=oGHOruzuSDPK1Xest3-86FZZNTrDJ9Vvo6xraCs1svCCu5e7Fs8xQdgDnFA_SY3vyU2oJikm37Cx398Fg_sO2gJWVhgASzDSJJsuQUZrW-LiUl4lSo0W1HLz9eEQGiRBtWxH8O5UsR8n6Cp6nNnI8QaR89yft_yVyxO3AVR4sDoeh3NaJDECuw==&uniplatform=NZKPT&language=CHS
71	基于NetDevOps理念的网络自动化运维实训课程设计	刘长甲;沈桂芳;康帅帅;王洋利		2025-12-30	济源职业技术学院学报	期刊	NetDevOps理念;网络自动化运维实训;课程设计;面向对象;	针对实训中存在的开发与运维相割裂问题，对网络自动化运维实训课程设计与实施进行了研究。根据网络技术专业岗位要求设定课程目标，将支撑课程目标的程序开发和网络运维的知识与技能以项目案例的形式在分项实训和综合实训中呈现，形成“知识—技能—项目”三位一体的能力进阶式实训单元。实训过程中，注重NetDevOps理念和面向对象设计与编程方法在网络自动化运维中的落地。实践结果表明，设计方案能够使学生在多维度获得提高，效果符合预期。	https://kns.cnki.net/kcms2/article/abstract?v=oGHOruzuSDPK1Xest3-86FZZNTrDJ9Vvo6xraCs1svCJdOqnuI6SAzVoD_rU5Di8lD4pRbAwwTUhywOmGFAROQq9s27wWXWAJZU7qGEo_LWkNuCSpiXKiNs-xPB3q2h5xX5u_dODtdJfoZe1p2D9Hu27B0N48SPkXIgrgxn0xnQEjN9vV9irOg==&uniplatform=NZKPT&language=CHS
72	融合注意力机制的YOLOv8模型在苍蝇检测系统的应用	钟弘立;卢锡锋;鲁延泽;张俊逸;张祖昌		2025-12-30	农业装备与智能技术	期刊	苍蝇检测;CBAM-YOLOv8模型;Python;注意力机制;	针对食品生产过程中混入苍蝇的检测难题，设计一套基于深度学习的苍蝇检测系统，以替代传统人工目检，提升检测效率并降低成本。基于YOLOv8目标检测框架，文章引入注意力机制（CBAM），构建了CBAM-YOLOv8模型，有效增强了对小目标及复杂背景中微小苍蝇异物的识别能力。实验结果显示，该模型在自建数据集上实现了98.1%的准确率，并在IoU阈值0.5下达到0.955的平均精度，性能优异。该系统为保障食品安全及降低企业检测成本提供了技术支持。	https://kns.cnki.net/kcms2/article/abstract?v=oGHOruzuSDMWXFG9bA_NCv0E5TabDyeEF8qZaBr2bRQ79TIipVHb205x7ds_9-pyQH_s5ef5eOSyX6QAMuALkDFpegTw7HWUcl8Kvtt3dHUn3To7iJP8SpnfcW4V9aX-QeS_QOAhuOEcOcmsObfOUGLCpYHKebbLlXY2RLy0y-0YBqyb99bHQw==&uniplatform=NZKPT&language=CHS
73	基于语音识别技术的传媒展馆系统设计与实现	刘号;马子捷;夏羿;段永良		2025-12-30	广播电视网络	期刊	语音识别;视音频交互;传媒展馆;爬虫技术;数据可视化;	本文介绍一个基于语音识别技术的传媒展馆系统，其主要采用Tkinter、Pygame、爬虫、Pyttsx3等技术实现。系统先通过爬虫技术获取有关传媒展厅的信息以及展馆的内容资源，同时利用Pyttxs3技术实现系统与用户间的语音交互，通过对视音频交互界面、用户抽奖、数据可视化及留言反馈等多个模块的全面测试验证了系统的稳定可靠运行。	https://kns.cnki.net/kcms2/article/abstract?v=oGHOruzuSDMWXFG9bA_NCv0E5TabDyeEF8qZaBr2bRTbhgNEL1oGZKLGYf4vwppbe9reUp4X905bGCYbrBenUqd2bj29ZwG1iksjCDtG26eys--fRTT0hErVdLFl5Bd3dR94Rl6w3_ZlD-7CpzdGlbVtX3ESTSjuLeT5G9snIIPZk9D2lgqPBw==&uniplatform=NZKPT&language=CHS
74	AI深度赋能的程序设计类课程教学改革研究——以Python程序设计课程为例	王雨晴;李蓉蓉;李默;王智明;李志强		2025-12-30	山西青年	特色期刊	AI;程序设计类课程;教学改革;Python;	程序设计类课程是数字化人才培养的核心载体，通过理论教学与实践训练相结合的方式，旨在提升学生的逻辑思维与编程能力。随着AI技术的快速发展，高职院校正积极引入AI技术以赋能程序设计教学，但在实践过程中，存在隐私泄露风险、课程缺乏针对性及实训项目陈旧化等问题。针对这些问题，本研究构建AI赋能的程序设计课程教学优化模型，融合智能代码反馈、动态项目生成与学习行为分析机制，提升高职学生编程能力与工程素养。旨在为提升高职院校人才培养质量提供有效策略。	https://kns.cnki.net/kcms2/article/abstract?v=oGHOruzuSDO11_vkz9RaDuioOEdQVCXi6Y0A8nRi6-bvdjOvPxMf6sHMzY3UsxrrhiDI05SvMGhoYWSqUyEWPXNaCbzNBrEUfvagPXjCyV9YId4g71ERR28_yauYQilaRcoFUzvUAGOJb_DL173QQOjLRNxNdV2Jc-mdJfPzjNiAB4fRRep3kw==&uniplatform=NZKPT&language=CHS
